Sub-Curriculum Title,Sub-Curriculum Parent ID,Curriculum ID,Curriculum Title,Curriculum Description,Item Type,Item ID,Revision Number,Item Title,Initial Period (Item),Initial Number (Item),Effective Date,Sub-Curriculum ID,,,Active,Date Created
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3297,D,BED3297 QC RETAIN STORAGE & USE (PPA MA Sites),Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3305,E,"BED3305 PROC, Manual Incoming Inspection (PPA MA Sites)",Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3317,L,BED3317 QA/QC INSPECION OF FINAL PRODUCT (PPA MA Sites),Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED7000,E,BED7000 CALIBRATION AND OPERATION OF PH METERS (PPA MA Sites),Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-100099467,B1,100099467 UOP TSG FRIDGE & TSX FREEZER (PPA MA Sites),Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-100097572,B,"100097572 PPS, ITEM 100081199 RFID (PPA MA Sites)",Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-100092694,A1,"100092694 QCI,SOP/PRINTED-PARTS/INCOM. (PPA MA Sites)",Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-DOP-00024,B,"DOP-00024 PROC, RECEIVING INSPECTION PROCESS (PPA MA Sites)",Days,28,27-Jul-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED7113,L,BED7113 PROCESS WATER SANITIZATION W/MINNCARE (PPA MA Sites),Days,28,24-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED4089,T,BED4089 QC COLUMN PACKING W/PRESSURE PACKER (PPA MA Sites),Days,28,18-Sep-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3311,G,BED3311 EXTRACTABLE TESTING (PPA MA Sites),Days,28,24-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3302,F,BED3302 OUT OF SPECIFICATION TEST RESULT INVEST (PPA MA Sites),Days,28,30-Nov-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3285,T,BED3285 PROCESS WATER SAMPLING & TEST PREP (PPA MA Sites),Days,28,10-Dec-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3194,H,BED3194 CONTROL OF STORAGE CONDITIONS (PPA MA Sites),Days,28,8-Jan-26,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3172,H,BED3172 CONTRACT LABORATORY TESTING (PPA MA Sites),Days,28,22-Jun-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3138,F,"BED3138 PROC, SHELF LIFE DETERMINATION (PPA MA Sites)",Days,28,24-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3069,U,BED3069 ENDOTOXIN TESTING FOR RODI WATER AND POROS (PPA MA Sites),Days,28,3-Dec-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3059,P,BED3059 BIOBURDEN TESTING FOR PROCESS WATER (PPA MA Sites),Days,28,27-Jul-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3050,K,BED3050 REFRACTIVE INDEX DETERMINATION AND ACCUR (PPA MA Sites),Days,28,11-Aug-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3030,E,BED3030 ASSIGNMENT OF BATCH NUMBERS (PPA MA Sites),Days,28,24-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3019,S,BED3019 FT-IR ANALYSIS (PPA MA Sites),Days,28,27-Jul-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-100087751,C,"100087751 SOP, VERSAMAX CALIBRATION (PPA MA Sites)",Days,28,14-Aug-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-4371392,V,4371392 BIOBURDEN DETERMINATION POROS & POLYMERS (PPA MA Sites),Days,28,10-Dec-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-4456721,G,"4456721 FORM, PORE MODE ANALYSIS WORKSHEET (PPA MA Sites)",Days,28,22-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-4476695,D,"4476695 FORM, ACETONE CONC BY UV (PPA MA Sites)",Days,28,6-Aug-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-4482582,B,"4482582 FORM, PORE MODE TEST LOG (PPA MA Sites)",Days,28,23-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-8-0119-70-0295,C,8-0119-70-0295 PH METER CALIBRATION RECORD (PPA MA Sites),Days,28,8-Feb-26,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-8-0292-70-0497,G,8-0292-70-0497 PROCESS WATER SAMPLING DATA (PPA MA Sites),Days,28,19-May-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-8-0293-70-0497,C,8-0293-70-0497 QC COLUMN TRACKING FORM (PPA MA Sites),Days,28,24-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-8-0297-70-0497,D,8-0297-70-0497 QC SEPARATION CONTROL DATA SHEET (PPA MA Sites),Days,28,24-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3005,Z,BED3005 PARTICLE SIZE ANALYSIS (PPA MA Sites),Days,28,27-Jul-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-BED3004,AC,BED3004 EFFICIENCY TEST PROCEDURE FOR PACKED COL (PPA MA Sites),Days,28,6-Mar-26,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-8-0345-70-0499,E,8-0345-70-0499 EXTRACTABLES TEST DATA (PPA MA Sites),Days,28,24-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0055,POROS Analytical Management (Bedford QC),This training role is to provide Supervisory staff high level training of applicable tests and procedures under their guidance (R&A only). Completing role does not give clearance to execute procedures without further assignment/completion of related OJT.,DOC,LSG-BED-8-0326-70-0298,D,8-0326-70-0298 IONIC CAPACITY CONTROL DATA SHEET (PPA MA Sites),Days,28,24-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0056,POROS Functional Testing on Biocad (Bedford QC),"*Assign training role POROS BioCad HPLC as co-requisite. Training to cover Anion, HS, R10, R3, Oligomer lysozyme binding and R Separations testing.",DOC,LSG-BED-100089383,B,"100089383 FORM,HPLC SET UP (PPA MA Sites)",Days,28,16-Dec-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0056,POROS Functional Testing on Biocad (Bedford QC),"*Assign training role POROS BioCad HPLC as co-requisite. Training to cover Anion, HS, R10, R3, Oligomer lysozyme binding and R Separations testing.",DOC,LSG-BED-BED3013,B,BED3013 PROTEIN STANDARDS SEPARATION TEST FOR POROS (PPA MA Sites),Days,28,16-Dec-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0056,POROS Functional Testing on Biocad (Bedford QC),"*Assign training role POROS BioCad HPLC as co-requisite. Training to cover Anion, HS, R10, R3, Oligomer lysozyme binding and R Separations testing.",DOC,LSG-BED-BED3164,B,BED3164 PROTEIN STANDARDS SEPARATION FOR OLIGO R (PPA MA Sites),Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0056,POROS Functional Testing on Biocad (Bedford QC),"*Assign training role POROS BioCad HPLC as co-requisite. Training to cover Anion, HS, R10, R3, Oligomer lysozyme binding and R Separations testing.",DOC,LSG-BED-BED3156,A1,BED3156 FRONTAL CAPACITY TEST FOR OLIGO R3 (PPA MA Sites),Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0056,POROS Functional Testing on Biocad (Bedford QC),"*Assign training role POROS BioCad HPLC as co-requisite. Training to cover Anion, HS, R10, R3, Oligomer lysozyme binding and R Separations testing.",DOC,LSG-BED-BED3029,D,BED3029 PROTEIN STANDARD SEPARATION FOR HS AND S (PPA MA Sites),Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0056,POROS Functional Testing on Biocad (Bedford QC),"*Assign training role POROS BioCad HPLC as co-requisite. Training to cover Anion, HS, R10, R3, Oligomer lysozyme binding and R Separations testing.",DOC,LSG-BED-BED3028,C,"BED3028 FRONTAL CAPACITY TEST FOR POROS HS, AND S (PPA MA Sites)",Days,28,11-Apr-25,,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-0056,POROS Functional Testing on Biocad (Bedford QC),"*Assign training role POROS BioCad HPLC as co-requisite. Training to cover Anion, HS, R10, R3, Oligomer lysozyme binding and R Separations testing.",DOC,LSG-BED-BED3018,B1,BED3018 LYSOZYME BINDING TEST FOR POROS OLIGOMER (PPA MA Sites),Days,28,11-Apr-25,,,,Yes,11-Apr-25
